Pair ID,Dataset,Language model,Specificity,Words,Words shorter,Words clearer,Readability score,Readability score shorter,Readability score clearer,Cosine similarity,Cosine similarity shorter,Cosine similarity clearer
pair_73,collaborative_ssd_case_inspection,gpt-oss:20b,2,60,28,67,78.81000000000003,60.579285714285746,79.5575,0.8163368160185533,0.658570054560992,0.8453930386680233
pair_74,collaborative_ssd_case_inspection,gpt-oss:20b,2,90,39,174,65.46500000000003,72.07326923076926,41.670459770114945,0.8232942429079576,0.6241798483212695,0.8938472650931737
pair_75,collaborative_ssd_case_inspection,gpt-oss:20b,2,109,83,139,76.72487385321102,85.99911646586345,72.91945000000001,0.9045615640043563,0.8912912662286255,0.867593823326675
pair_76,collaborative_ssd_case_inspection,gpt-oss:20b,2,67,47,98,81.24270522388062,88.33333333333334,64.46870689655174,0.9307683755824788,0.9290202954064054,0.9331497880779568
pair_77,collaborative_ssd_case_inspection,gpt-oss:20b,2,98,40,104,78.37566326530613,68.94500000000002,68.09766666666667,0.7000796924761925,0.7861797490318828,0.650931575160388
pair_78,collaborative_ssd_case_inspection,gpt-oss:20b,2,54,36,52,94.565,87.515,96.02461538461542,0.8039001035155718,0.7873003319353481,0.7295239819051
pair_79,collaborative_ssd_case_inspection,gpt-oss:20b,2,182,78,172,74.2477655677656,62.0423076923077,88.71009314703929,0.8772871980487847,0.8729569784412792,0.8734979329910599
pair_80,collaborative_ssd_case_inspection,gpt-oss:20b,2,78,57,99,90.13176923076924,95.52894736842107,84.19254545454545,0.8092331950476828,0.8744146544681929,0.7688087921854119
pair_81,collaborative_ssd_case_inspection,gpt-oss:20b,2,124,40,152,77.80709677419355,56.255000000000024,66.95972972972974,0.9083162951412557,0.6526305231117364,0.9239005948091248
pair_82,collaborative_ssd_case_inspection,gpt-oss:20b,2,100,50,103,71.48166666666667,74.86400000000002,72.60220064724922,0.8750179809302401,0.7428366175629324,0.8862547746505693
pair_83,collaborative_ssd_case_inspection,gpt-oss:20b,2,168,91,179,70.80328301886793,76.83166208791211,72.86831395348841,0.9141814362118392,0.9039963704053564,0.7819769861029979
pair_84,collaborative_ssd_case_inspection,gpt-oss:20b,2,119,84,133,80.54036842105265,81.25222222222223,72.65356404958682,0.8609380226797033,0.8782128068022959,0.8421953958020738
pair_85,collaborative_ssd_case_inspection,gpt-oss:20b,2,82,49,86,66.34945121951222,83.21176870748302,69.91715116279073,0.694368936259099,0.8220322835001421,0.7028257173007407
pair_86,collaborative_ssd_case_inspection,gpt-oss:20b,2,77,42,83,74.20930735930736,80.77714285714288,74.67254518072292,0.7522546581837074,0.637239377595502,0.6012532076188858
pair_87,collaborative_ssd_case_inspection,gpt-oss:20b,2,208,85,169,76.47333333333334,83.08352941176473,82.13222386587772,0.9108596384665583,0.8212669143108691,0.9072882504536708
pair_88,collaborative_ssd_case_inspection,gpt-oss:20b,2,88,75,92,98.69606060606063,93.05175,93.91457364341088,0.8791978502863558,0.8618911648058225,0.8934631821535701
pair_89,collaborative_ssd_case_inspection,gpt-oss:20b,2,233,130,244,89.41920634920638,86.57717948717949,87.99938461538463,0.9447620203325486,0.9269662052630709,0.9479491509005119
pair_90,collaborative_ssd_case_inspection,gpt-oss:20b,2,101,93,126,80.69139851485151,80.76354838709679,101.32450592885375,0.7466554119231954,0.7196877379855662,0.6994984676424512
pair_91,collaborative_ssd_case_inspection,gpt-oss:20b,2,150,87,135,82.76100000000002,88.48978448275864,84.17666666666668,0.9507818223837761,0.9073424055299879,0.9460533014466386
pair_92,collaborative_ssd_case_inspection,gpt-oss:20b,2,136,112,132,78.70039215686276,82.12578571428574,80.67772727272727,0.9458413642345633,0.9483902838587228,0.9343159344385858
pair_93,collaborative_ssd_case_inspection,gpt-oss:20b,2,117,48,127,94.42384615384617,94.19250000000001,92.85000000000001,0.9121963558025556,0.653803799760345,0.9206633714740216
pair_94,collaborative_ssd_case_inspection,gpt-oss:20b,2,163,101,136,84.58650306748468,69.63561056105614,84.18406250000001,0.9209316251561814,0.8952862522408572,0.8806440506740159
pair_95,collaborative_ssd_case_inspection,gpt-oss:20b,2,86,81,85,96.47761627906978,90.65222222222224,77.66399350649354,0.9460349076628534,0.9134081744165479,0.911840874855762
pair_96,collaborative_ssd_case_inspection,gpt-oss:20b,2,130,60,135,80.38850000000001,87.27000000000001,83.36133720930236,0.9206122842448814,0.9016488311059565,0.9467867617885445
pair_97,collaborative_ssd_case_inspection,gpt-oss:20b,2,150,101,164,80.50400000000002,82.36664603960398,83.16377192982456,0.9492228684417928,0.9091930740369831,0.955093015981837
pair_98,collaborative_ssd_case_inspection,gpt-oss:20b,2,75,42,76,64.0442792792793,56.6057142857143,71.18594736842107,0.9017491620327227,0.8917674104605783,0.8963196871329657
pair_99,collaborative_ssd_case_inspection,gpt-oss:20b,2,87,68,89,85.99310344827587,82.74852941176472,90.65222222222224,0.957611839250265,0.9616119055042676,0.9581784421884603
pair_100,collaborative_ssd_case_inspection,gpt-oss:20b,2,183,93,137,62.39219262295083,75.89431451612906,85.47376520681269,0.9385279066755229,0.9162417095961173,0.9204568313389787
pair_101,collaborative_ssd_case_inspection,gpt-oss:20b,2,88,49,114,81.88666666666667,98.7505442176871,93.78166666666667,0.9331501058344058,0.8475323662247667,0.9463436912636298
pair_102,collaborative_ssd_case_inspection,gpt-oss:20b,2,156,75,161,76.35136842105265,83.32400000000003,80.13026315789476,0.9147962215321235,0.8101121545565438,0.8955955167734928
pair_103,collaborative_ssd_case_inspection,gpt-oss:20b,2,104,52,135,76.3219230769231,74.69500000000002,81.04105000000001,0.9356314874056014,0.8775325985587301,0.8658258551569488
pair_104,collaborative_ssd_case_inspection,gpt-oss:20b,2,82,43,77,71.50798780487806,68.93343023255817,81.33387012987015,0.654787366113101,0.6915892383724426,0.5028842892873683
pair_105,collaborative_ssd_case_inspection,gpt-oss:20b,2,107,91,103,78.48545454545456,89.84704670329671,86.24243932038839,0.9293851478918866,0.9262915385277151,0.9276286684745387
pair_106,collaborative_ssd_case_inspection,gpt-oss:20b,2,109,58,107,80.30107142857145,85.20602272727274,75.2419012944984,0.8237180877425317,0.8098181919909565,0.7962527209645405
pair_107,collaborative_ssd_case_inspection,gpt-oss:20b,2,159,48,142,81.31093160377361,67.91250000000002,73.42837956204382,0.8834930578594321,0.7781383646131819,0.843180058896575
pair_108,collaborative_ssd_case_inspection,gpt-oss:20b,2,166,103,161,80.90273092369479,79.67156553398061,76.00750000000002,0.9034962625107946,0.9332545511262115,0.9041625117502381
pair_109,collaborative_ssd_case_inspection,gpt-oss:20b,2,75,63,84,84.45200000000001,88.83428571428574,86.82000000000001,0.9336017232811061,0.8981753852603673,0.9019570136941648
pair_110,collaborative_ssd_case_inspection,gpt-oss:20b,2,227,94,253,73.77161160058738,68.8316666666667,85.15434802571167,0.9320662291156199,0.8682518772020154,0.9223973316727082
pair_111,collaborative_ssd_case_inspection,gpt-oss:20b,2,74,58,100,62.30074324324326,63.75887931034484,63.74300000000002,0.9391739773525725,0.949909289402041,0.9435352358323599
pair_112,collaborative_ssd_case_inspection,gpt-oss:20b,2,48,34,60,93.65750000000001,90.05058823529413,90.65500000000003,0.8370842622457476,0.6538514434386762,0.8499533209224535
pair_113,collaborative_ssd_case_inspection,gpt-oss:20b,2,162,89,130,80.20777777777778,87.2939466292135,82.67256410256411,0.9038229412256205,0.9537516670883629,0.8526947930622544
pair_114,collaborative_ssd_case_inspection,gpt-oss:20b,2,95,48,99,77.29157894736842,48.525000000000034,68.57090909090911,0.6271392494909289,0.5843250943240537,0.6180410200684769
pair_115,collaborative_ssd_case_inspection,gpt-oss:20b,2,97,40,87,93.82235051546392,68.94500000000002,85.57254310344831,0.8962254371229431,0.7754752773757069,0.8999771376965282
pair_116,collaborative_ssd_case_inspection,gpt-oss:20b,2,147,96,132,87.00831632653063,88.18125000000003,86.46627272727275,0.9495855395092654,0.9041347672262159,0.9387956842161564
pair_117,collaborative_ssd_case_inspection,gpt-oss:20b,2,101,68,129,73.15278465346536,70.61362745098042,75.97871951219514,0.8051085117951832,0.7641014371661243,0.8809124056096896
pair_118,collaborative_ssd_case_inspection,gpt-oss:20b,2,52,37,84,96.5070512820513,98.88452702702705,91.21638461538463,0.8391009369232342,0.8449660022739653,0.8273800404293041
pair_119,collaborative_ssd_case_inspection,gpt-oss:20b,2,89,42,198,75.9637827715356,80.77714285714288,78.03497584541066,0.8470677602552362,0.7647496422140878,0.9292296430625507
pair_120,collaborative_ssd_case_inspection,gpt-oss:20b,2,110,28,238,72.7128787878788,48.49357142857144,82.78613636363637,0.9264931702452244,0.7529996855537237,0.9194791240893172
pair_121,collaborative_ssd_case_inspection,gpt-oss:20b,2,120,43,115,72.84379201680674,74.83575581395351,78.2917391304348,0.871291021883852,0.6961598868543988,0.8679167565885284
pair_122,collaborative_ssd_case_inspection,gpt-oss:20b,2,110,43,109,85.29227272727275,82.70552325581399,85.36121100917431,0.8875591235457454,0.7011583245615202,0.864884750436748
pair_123,collaborative_ssd_case_inspection,gpt-oss:20b,2,93,50,79,86.07212903225809,71.47833333333337,74.34571202531649,0.8649004537513294,0.6161126357628551,0.8204891039064458
pair_124,collaborative_ssd_case_inspection,gpt-oss:20b,2,94,35,79,78.7316666666667,89.96964285714287,81.58514767932492,0.9084772402012868,0.683228096893531,0.8344832683757477
pair_125,collaborative_ssd_case_inspection,gpt-oss:20b,2,148,61,248,85.34121621621622,87.7278142076503,50.09894823788548,0.9500455091441585,0.8995465637346071,0.9266483103083029
pair_126,collaborative_ssd_case_inspection,gpt-oss:20b,2,131,100,194,89.74134223918577,89.94375000000002,92.84915240641712,0.9211383164915466,0.926741089459914,0.9132423387840446
pair_127,collaborative_ssd_case_inspection,gpt-oss:20b,2,83,50,79,88.03767068273092,85.01600000000002,92.55077531645573,0.8804032627270034,0.6806305054669317,0.8823752424433594
pair_128,collaborative_ssd_case_inspection,gpt-oss:20b,2,146,85,133,80.7325570776256,89.71801470588237,47.14459016393444,0.8573171683404291,0.8892207170233843,0.8973297113864357
pair_129,collaborative_ssd_case_inspection,gpt-oss:20b,2,300,162,379,61.61051724137931,84.03397435897438,57.01009646302252,0.6811435201239635,0.7045208929076819,0.7734689282749541
pair_130,collaborative_ssd_case_inspection,gpt-oss:20b,2,82,41,62,73.85752032520327,89.79260162601628,77.84766129032262,0.8999096369368537,0.7965423539601778,0.8880767231453728
pair_131,collaborative_ssd_case_inspection,gpt-oss:20b,2,132,120,159,86.46627272727275,84.73500000000003,77.7202641509434,0.9378621420420831,0.9428633588890605,0.9402370199923397
pair_132,collaborative_ssd_case_inspection,gpt-oss:20b,2,147,63,156,74.34709183673469,83.46285714285716,82.80346153846155,0.8734505854023441,0.7345005825915967,0.8376982201626921
pair_133,collaborative_ssd_case_inspection,gpt-oss:20b,2,128,116,135,73.89250000000003,80.21857142857145,80.01887195121951,0.9031636984080582,0.918325306157052,0.879180020809535
pair_134,collaborative_ssd_case_inspection,gpt-oss:20b,2,90,47,99,73.98608146067416,82.76297101449278,72.42696774193551,0.77303502201471,0.7822428892987335,0.6518088974756002
pair_135,collaborative_ssd_case_inspection,gpt-oss:20b,2,117,96,118,68.63894080996887,86.68250000000002,88.5083962264151,0.8894036385945145,0.886176130994345,0.9027569676462781
pair_136,collaborative_ssd_case_inspection,gpt-oss:20b,2,99,41,95,85.15011363636364,78.72993902439025,69.95833333333334,0.9183000003370366,0.8140016678451001,0.8302506878731599
pair_137,collaborative_ssd_case_inspection,gpt-oss:20b,2,121,45,150,78.09514049586781,67.43750000000001,71.68541666666668,0.9134976916764547,0.7996144854010688,0.9004280161647601
pair_138,collaborative_ssd_case_inspection,gpt-oss:20b,2,219,117,194,84.59788732394368,88.0659115044248,83.80983957219252,0.9391354169808701,0.8959958628137623,0.921865004827158
pair_139,collaborative_ssd_case_inspection,gpt-oss:20b,2,61,32,60,94.66224043715849,76.53625000000002,82.19500000000002,0.8375835756189743,0.6912515795116639,0.7044194594675105
pair_140,collaborative_ssd_case_inspection,gpt-oss:20b,2,153,116,85,87.5054411764706,83.3714827586207,65.12176470588238,0.9752119755398867,0.9336279879440306,0.957914038892091
pair_141,collaborative_ssd_case_inspection,gpt-oss:20b,2,37,26,41,93.71126126126126,86.708,77.41211382113822,0.41499423623118936,0.2969689717882303,0.36999486121816877
pair_142,collaborative_ssd_case_inspection,gpt-oss:20b,2,46,35,50,79.34892857142859,77.8839285714286,73.93333333333334,0.9319401090165844,0.859065181316214,0.9349980267957514
pair_143,collaborative_ssd_case_inspection,gpt-oss:20b,2,119,73,153,79.95303571428575,73.5984589041096,87.10775510204084,0.8883605870760679,0.9162685265567645,0.9048306284996277
pair_144,collaborative_ssd_case_inspection,gpt-oss:20b,2,154,94,136,79.98598701298702,89.65300000000002,85.86653307888042,0.8971222011875213,0.8997830524916961,0.7590051583906052
pair_145,collaborative_ssd_case_inspection,gpt-oss:20b,2,63,38,178,86.14857142857144,87.36578947368423,68.70475719424464,0.8232691899976415,0.8249249332324738,0.8116343097879308
pair_146,collaborative_ssd_case_inspection,gpt-oss:20b,2,128,73,162,86.99787500000001,95.59892123287672,85.02322580645165,0.9005872258709025,0.7221026004564715,0.8359719401507921
pair_147,collaborative_ssd_case_inspection,gpt-oss:20b,2,105,86,124,86.41714285714286,88.60784883720932,87.21740112994351,0.9383428212937499,0.9280312101190066,0.9164043230279263
pair_148,collaborative_ssd_case_inspection,gpt-oss:20b,2,77,41,87,85.19632034632035,64.11268292682931,75.29655172413794,0.9029853869881853,0.8371640241938609,0.7777480937382717
pair_149,collaborative_ssd_case_inspection,gpt-oss:20b,2,82,74,80,90.364837398374,91.48211711711714,49.48900000000002,0.9440663537355769,0.933689158617153,0.6381242446236998
pair_150,collaborative_ssd_case_inspection,gpt-oss:20b,2,59,39,69,76.46316384180791,63.12692307692308,65.29590909090909,0.8454003498556025,0.7919510705014827,0.5959895835708319
pair_151,collaborative_ssd_case_inspection,gpt-oss:20b,2,129,85,123,82.5439534883721,75.12117647058825,82.75115384615384,0.7827188080278558,0.7832365269015877,0.8217985449875889
pair_152,collaborative_ssd_case_inspection,gpt-oss:20b,2,127,74,121,91.42484908136485,88.05238738738741,90.12000000000003,0.9627343012366267,0.9168299110237288,0.9218146673259191
